Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O43318|M3K7_HUMAN	O43318	M3K7_HUMAN	MAP3K7	606	false	false	Homo sapiens	Mitogen-activated protein kinase kinase kinase 7	1:Experimental evidence at protein level	1.98	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O43325|LYRM1_HUMAN	O43325	LYRM1_HUMAN	LYRM1	122	false	false	Homo sapiens	LYR motif-containing protein 1	1:Experimental evidence at protein level	7.38	1.0000	0.9963	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|O43399|TPD54_HUMAN	O43399	TPD54_HUMAN	TPD52L2	206	false	false	Homo sapiens	Tumor protein D54	1:Experimental evidence at protein level	6.80	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O43426|SYNJ1_HUMAN	O43426	SYNJ1_HUMAN	SYNJ1	1573	false	false	Homo sapiens	Polyphosphatidylinositol phosphatase SYNJ1	1:Experimental evidence at protein level	0.64	1.0000	0.9980	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O43432|IF4G3_HUMAN	O43432	IF4G3_HUMAN	EIF4G3	1585	false	false	Homo sapiens	Eukaryotic translation initiation factor 4 gamma 3	1:Experimental evidence at protein level	1.96	1.0000	0.9989	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|O43516|WIPF1_HUMAN	O43516	WIPF1_HUMAN	WIPF1	503	false	false	Homo sapiens	WAS/WASL-interacting protein family member 1	1:Experimental evidence at protein level	2.19	1.0000	0.9958	0.00162008910490	1	1	1	2	2	2	     0	     0	     0			
sp|O43542|XRCC3_HUMAN	O43542	XRCC3_HUMAN	XRCC3	346	false	false	Homo sapiens	DNA repair protein XRCC3	1:Experimental evidence at protein level	2.89	1.0000	0.9967	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O43598|DNPH1_HUMAN	O43598	DNPH1_HUMAN	DNPH1	174	false	false	Homo sapiens	5-hydroxymethyl-dUMP N-hydrolase	1:Experimental evidence at protein level	5.75	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O43660|PLRG1_HUMAN	O43660	PLRG1_HUMAN	PLRG1	514	false	false	Homo sapiens	Pleiotropic regulator 1	1:Experimental evidence at protein level	5.64	1.0000	0.9955	0.00162008910490	3	3	3	3	3	3	     0	     0	     0			
sp|O43665|RGS10_HUMAN	O43665	RGS10_HUMAN	RGS10	181	false	false	Homo sapiens	Regulator of G protein signaling 10	1:Experimental evidence at protein level	11.05	1.0000	0.9971	0.00162008910490	3	3	3	3	3	3	     0	     0	     0			
sp|O43670|ZN207_HUMAN	O43670	ZN207_HUMAN	ZNF207	478	false	false	Homo sapiens	BUB3-interacting and GLEBS motif-containing protein ZNF207	1:Experimental evidence at protein level	2.09	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O43674|NDUB5_HUMAN	O43674	NDUB5_HUMAN	NDUFB5	189	false	false	Homo sapiens	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	1:Experimental evidence at protein level	8.47	1.0000	0.9975	0.00062893081761	2	2	2	2	2	2	     0	     0	     0			
sp|O43681|GET3_HUMAN	O43681	GET3_HUMAN	GET3	348	false	false	Homo sapiens	ATPase GET3	1:Experimental evidence at protein level	2.59	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O43683|BUB1_HUMAN	O43683	BUB1_HUMAN	BUB1	1085	false	false	Homo sapiens	Mitotic checkpoint serine/threonine-protein kinase BUB1	1:Experimental evidence at protein level	0.83	1.0000	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O43684|BUB3_HUMAN	O43684	BUB3_HUMAN	BUB3	328	false	false	Homo sapiens	Mitotic checkpoint protein BUB3	1:Experimental evidence at protein level	11.28	1.0000	0.9987	0.00000000000000	4	4	4	6	6	6	     0	     0	     0			
sp|O43734|CIKS_HUMAN	O43734	CIKS_HUMAN	TRAF3IP2	574	false	false	Homo sapiens	E3 ubiquitin ligase TRAF3IP2	1:Experimental evidence at protein level	4.18	1.0000	0.9985	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|O43760|SNG2_HUMAN	O43760	SNG2_HUMAN	SYNGR2	224	false	false	Homo sapiens	Synaptogyrin-2	1:Experimental evidence at protein level	5.36	1.0000	0.9985	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|O43776|SYNC_HUMAN	O43776	SYNC_HUMAN	NARS1	548	false	false	Homo sapiens	Asparagine--tRNA ligase, cytoplasmic	1:Experimental evidence at protein level	3.65	1.0000	0.9972	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|O43808|PM34_HUMAN	O43808	PM34_HUMAN	SLC25A17	307	false	false	Homo sapiens	Peroxisomal membrane protein PMP34	1:Experimental evidence at protein level	3.26	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O43847|NRDC_HUMAN	O43847	NRDC_HUMAN	NRDC	1151	false	false	Homo sapiens	Nardilysin	1:Experimental evidence at protein level	3.30	1.0000	0.9981	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|O43920|NDUS5_HUMAN	O43920	NDUS5_HUMAN	NDUFS5	106	false	false	Homo sapiens	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	1:Experimental evidence at protein level	9.43	1.0000	0.9979	0.00000000000000	3	3	3	8	8	8	     0	     0	     0			
sp|O43924|PDE6D_HUMAN	O43924	PDE6D_HUMAN	PDE6D	150	false	false	Homo sapiens	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	1:Experimental evidence at protein level	6.00	1.0000	0.9949	0.00235109717868	1	1	1	1	1	1	     0	     0	     0			
sp|O60229|KALRN_HUMAN	O60229	KALRN_HUMAN	KALRN	2986	false	false	Homo sapiens	Kalirin	1:Experimental evidence at protein level	0.30	1.0000	0.9945	0.00265251989390	1	1	1	1	1	1	     0	     0	     0			
sp|O60231|DHX16_HUMAN	O60231	DHX16_HUMAN	DHX16	1041	false	false	Homo sapiens	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	1:Experimental evidence at protein level	0.86	1.0000	0.9953	0.00162008910490	1	1	1	3	3	3	     0	     0	     0			
sp|O60264|SMCA5_HUMAN	O60264	SMCA5_HUMAN	SMARCA5	1052	false	false	Homo sapiens	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	1:Experimental evidence at protein level	1.81	1.0000	0.9979	0.00000000000000	3	2	3	3	2	3	     0	     0	     0			
sp|O60266|ADCY3_HUMAN	O60266	ADCY3_HUMAN	ADCY3	1144	false	false	Homo sapiens	Adenylate cyclase type 3	1:Experimental evidence at protein level	1.66	1.0000	0.9980	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|O60291|MGRN1_HUMAN	O60291	MGRN1_HUMAN	MGRN1	552	false	false	Homo sapiens	E3 ubiquitin-protein ligase MGRN1	1:Experimental evidence at protein level	1.99	1.0000	0.9977	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O60306|AQR_HUMAN	O60306	AQR_HUMAN	AQR	1485	false	false	Homo sapiens	RNA helicase aquarius	1:Experimental evidence at protein level	4.44	1.0000	0.9986	0.00000000000000	7	7	7	7	7	7	     0	     0	     0	9C(119.0041)		
sp|O60313|OPA1_HUMAN	O60313	OPA1_HUMAN	OPA1	960	false	false	Homo sapiens	Dynamin-like GTPase OPA1, mitochondrial	1:Experimental evidence at protein level	2.19	1.0000	0.9972	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|O60331|PI51C_HUMAN	O60331	PI51C_HUMAN	PIP5K1C	668	false	false	Homo sapiens	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	1:Experimental evidence at protein level	1.35	1.0000	0.9952	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O60337|MARH6_HUMAN	O60337	MARH6_HUMAN	MARCHF6	910	false	false	Homo sapiens	E3 ubiquitin-protein ligase MARCHF6	1:Experimental evidence at protein level	4.07	1.0000	0.9985	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|O60341|KDM1A_HUMAN	O60341	KDM1A_HUMAN	KDM1A	852	false	false	Homo sapiens	Lysine-specific histone demethylase 1A	1:Experimental evidence at protein level	1.06	1.0000	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O60343|TBCD4_HUMAN	O60343	TBCD4_HUMAN	TBC1D4	1298	false	false	Homo sapiens	TBC1 domain family member 4	1:Experimental evidence at protein level	0.69	1.0000	0.9968	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O60443|GSDME_HUMAN	O60443	GSDME_HUMAN	GSDME	496	false	false	Homo sapiens	Gasdermin-E	1:Experimental evidence at protein level	4.03	1.0000	0.9974	0.00062893081761	2	2	2	3	3	3	     0	     0	     0			
sp|O60449|LY75_HUMAN	O60449	LY75_HUMAN	LY75	1722	false	false	Homo sapiens	Lymphocyte antigen 75	1:Experimental evidence at protein level	1.68	1.0000	0.9953	0.00162008910490	3	3	3	3	3	3	     0	     0	     0			
sp|O60488|ACSL4_HUMAN	O60488	ACSL4_HUMAN	ACSL4	711	false	false	Homo sapiens	Long-chain-fatty-acid--CoA ligase 4	1:Experimental evidence at protein level	4.22	1.0000	0.9990	0.00000000000000	4	4	4	8	8	8	     0	     0	     0			
sp|O60493|SNX3_HUMAN	O60493	SNX3_HUMAN	SNX3	162	false	false	Homo sapiens	Sorting nexin-3	1:Experimental evidence at protein level	6.17	1.0000	0.9974	0.00062893081761	1	1	1	1	1	1	     0	     0	     0			
sp|O60502|OGA_HUMAN	O60502	OGA_HUMAN	OGA	916	false	false	Homo sapiens	Protein O-GlcNAcase	1:Experimental evidence at protein level	1.09	1.0000	0.9984	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|O60506|HNRPQ_HUMAN	O60506	HNRPQ_HUMAN	SYNCRIP	623	false	false	Homo sapiens	Heterogeneous nuclear ribonucleoprotein Q	1:Experimental evidence at protein level	6.10	1.0000	0.9988	0.00000000000000	6	1	6	8	1	8	     0	     0	     0			
sp|O60518|RNBP6_HUMAN	O60518	RNBP6_HUMAN	RANBP6	1105	false	false	Homo sapiens	Ran-binding protein 6	1:Experimental evidence at protein level	1.72	1.0000	0.9977	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|O60563|CCNT1_HUMAN	O60563	CCNT1_HUMAN	CCNT1	726	false	false	Homo sapiens	Cyclin-T1	1:Experimental evidence at protein level	1.24	1.0000	0.9983	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|O60566|BUB1B_HUMAN	O60566	BUB1B_HUMAN	BUB1B	1050	false	false	Homo sapiens	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	1:Experimental evidence at protein level	2.00	1.0000	0.9944	0.00265251989390	2	2	2	2	2	2	     0	     0	     0			
sp|O60568|PLOD3_HUMAN	O60568	PLOD3_HUMAN	PLOD3	738	false	false	Homo sapiens	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	1:Experimental evidence at protein level	1.08	1.0000	0.9924	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|O60610|DIAP1_HUMAN	O60610	DIAP1_HUMAN	DIAPH1	1272	false	false	Homo sapiens	Protein diaphanous homolog 1	1:Experimental evidence at protein level	0.71	1.0000	0.9926	0.00367985280589	1	1	1	2	2	2	     0	     0	     0			
sp|O60667|FCMR_HUMAN	O60667	FCMR_HUMAN	FCMR	390	false	false	Homo sapiens	Immunoglobulin mu Fc receptor	1:Experimental evidence at protein level	2.31	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O60671|RAD1_HUMAN	O60671	RAD1_HUMAN	RAD1	282	false	false	Homo sapiens	Cell cycle checkpoint protein RAD1	1:Experimental evidence at protein level	3.19	1.0000	0.9898	0.00419790104948	1	1	1	1	1	1	     0	     0	     0			
sp|O60674|JAK2_HUMAN	O60674	JAK2_HUMAN	JAK2	1132	false	false	Homo sapiens	Tyrosine-protein kinase JAK2	1:Experimental evidence at protein level	2.39	1.0000	0.9943	0.00265251989390	3	2	3	3	2	3	     0	     0	     0			
sp|O60675|MAFK_HUMAN	O60675	MAFK_HUMAN	MAFK	156	false	false	Homo sapiens	Transcription factor MafK	1:Experimental evidence at protein level	7.05	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O60682|MUSC_HUMAN	O60682	MUSC_HUMAN	MSC	206	false	false	Homo sapiens	Musculin	1:Experimental evidence at protein level	4.37	1.0000	0.9963	0.00162008910490	1	0	1	1	0	1	     0	     0	     0			
sp|O60711|LPXN_HUMAN	O60711	LPXN_HUMAN	LPXN	386	false	false	Homo sapiens	Leupaxin	1:Experimental evidence at protein level	9.84	1.0000	0.9984	0.00000000000000	4	4	4	5	5	5	     0	     0	     0			
sp|O60749|SNX2_HUMAN	O60749	SNX2_HUMAN	SNX2	519	false	false	Homo sapiens	Sorting nexin-2	1:Experimental evidence at protein level	1.93	1.0000	0.9973	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O60762|DPM1_HUMAN	O60762	DPM1_HUMAN	DPM1	260	false	false	Homo sapiens	Dolichol-phosphate mannosyltransferase subunit 1	1:Experimental evidence at protein level	3.46	1.0000	0.9973	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O60763|USO1_HUMAN	O60763	USO1_HUMAN	USO1	962	false	false	Homo sapiens	General vesicular transport factor p115	1:Experimental evidence at protein level	0.94	1.0000	0.9965	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O60814|H2B1K_HUMAN	O60814	H2B1K_HUMAN	H2BC12	126	false	false	Homo sapiens	Histone H2B type 1-K	1:Experimental evidence at protein level	25.40	1.0000	0.9989	0.00000000000000	5	0	5	8	0	8	     0	     0	     0			
sp|O60830|TI17B_HUMAN	O60830	TI17B_HUMAN	TIMM17B	172	false	false	Homo sapiens	Mitochondrial import inner membrane translocase subunit Tim17-B	1:Experimental evidence at protein level	5.23	1.0000	0.9944	0.00265251989390	1	1	1	1	1	1	     0	     0	     0			
sp|O60869|EDF1_HUMAN	O60869	EDF1_HUMAN	EDF1	148	false	false	Homo sapiens	Endothelial differentiation-related factor 1	1:Experimental evidence at protein level	8.78	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O60870|KIN17_HUMAN	O60870	KIN17_HUMAN	KIN	393	false	false	Homo sapiens	DNA/RNA-binding protein KIN17	1:Experimental evidence at protein level	2.29	1.0000	0.9954	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|O75083|WDR1_HUMAN	O75083	WDR1_HUMAN	WDR1	606	false	false	Homo sapiens	WD repeat-containing protein 1	1:Experimental evidence at protein level	1.49	1.0000	0.9979	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O75113|N4BP1_HUMAN	O75113	N4BP1_HUMAN	N4BP1	896	false	false	Homo sapiens	NEDD4-binding protein 1	1:Experimental evidence at protein level	1.00	1.0000	0.9903	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|O75122|CLAP2_HUMAN	O75122	CLAP2_HUMAN	CLASP2	1294	false	false	Homo sapiens	CLIP-associating protein 2	1:Experimental evidence at protein level	0.85	1.0000	0.9989	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	1Q(-17.0265)		
sp|O75164|KDM4A_HUMAN	O75164	KDM4A_HUMAN	KDM4A	1064	false	false	Homo sapiens	Lysine-specific demethylase 4A	1:Experimental evidence at protein level	0.85	1.0000	0.9928	0.00367985280589	1	1	1	2	2	2	     0	     0	     0			
sp|O75165|DJC13_HUMAN	O75165	DJC13_HUMAN	DNAJC13	2243	false	false	Homo sapiens	DnaJ homolog subfamily C member 13	1:Experimental evidence at protein level	0.40	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O75179|ANR17_HUMAN	O75179	ANR17_HUMAN	ANKRD17	2603	false	false	Homo sapiens	Ankyrin repeat domain-containing protein 17	1:Experimental evidence at protein level	0.69	1.0000	0.9927	0.00367985280589	2	2	2	2	2	2	     0	     0	     0			
sp|O75319|DUS11_HUMAN	O75319	DUS11_HUMAN	DUSP11	330	false	false	Homo sapiens	RNA/RNP complex-1-interacting phosphatase	1:Experimental evidence at protein level	6.36	1.0000	0.9984	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|O75326|SEM7A_HUMAN	O75326	SEM7A_HUMAN	SEMA7A	666	false	false	Homo sapiens	Semaphorin-7A	1:Experimental evidence at protein level	2.55	1.0000	0.9989	0.00000000000000	7	7	7	8	8	8	     0	     0	     0			
sp|O75340|PDCD6_HUMAN	O75340	PDCD6_HUMAN	PDCD6	191	false	false	Homo sapiens	Programmed cell death protein 6	1:Experimental evidence at protein level	4.71	1.0000	0.9964	0.00162008910490	1	1	1	2	2	2	     0	     0	     0	1Q(-17.0265)		
sp|O75376|NCOR1_HUMAN	O75376	NCOR1_HUMAN	NCOR1	2440	false	false	Homo sapiens	Nuclear receptor corepressor 1	1:Experimental evidence at protein level	2.05	1.0000	0.9978	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|O75400|PR40A_HUMAN	O75400	PR40A_HUMAN	PRPF40A	957	false	false	Homo sapiens	Pre-mRNA-processing factor 40 homolog A	1:Experimental evidence at protein level	1.99	1.0000	0.9965	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|O75419|CDC45_HUMAN	O75419	CDC45_HUMAN	CDC45	566	false	false	Homo sapiens	Cell division control protein 45 homolog	1:Experimental evidence at protein level	1.41	1.0000	0.9864	0.00633085604184	1	1	1	1	1	1	     0	     0	     0			
sp|O75420|GGYF1_HUMAN	O75420	GGYF1_HUMAN	GIGYF1	1035	false	false	Homo sapiens	GRB10-interacting GYF protein 1	1:Experimental evidence at protein level	0.87	1.0000	0.9847	0.00703844071467	1	1	1	1	1	1	     0	     0	     0			
sp|O75431|MTX2_HUMAN	O75431	MTX2_HUMAN	MTX2	263	false	false	Homo sapiens	Metaxin-2	1:Experimental evidence at protein level	3.80	1.0000	0.9942	0.00293255131965	1	1	1	1	1	1	     0	     0	     0	1Q(-17.0265)		
sp|O75448|MED24_HUMAN	O75448	MED24_HUMAN	MED24	989	false	false	Homo sapiens	Mediator of RNA polymerase II transcription subunit 24	1:Experimental evidence at protein level	0.91	1.0000	0.9752	0.01153091265947	1	1	1	1	1	1	     0	     0	     0			
sp|O75467|Z324A_HUMAN	O75467	Z324A_HUMAN	ZNF324	553	false	false	Homo sapiens	Zinc finger protein 324A	1:Experimental evidence at protein level	1.81	1.0000	0.9963	0.00162008910490	1	0	1	1	0	1	     0	     0	     0			
sp|O75475|PSIP1_HUMAN	O75475	PSIP1_HUMAN	PSIP1	530	false	false	Homo sapiens	PC4 and SFRS1-interacting protein	1:Experimental evidence at protein level	1.70	1.0000	0.9971	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O75494|SRS10_HUMAN	O75494	SRS10_HUMAN	SRSF10	262	false	false	Homo sapiens	Serine/arginine-rich splicing factor 10	1:Experimental evidence at protein level	7.25	1.0000	0.9962	0.00162008910490	2	1	2	4	1	4	     0	     0	     0			
sp|O75530|EED_HUMAN	O75530	EED_HUMAN	EED	441	false	false	Homo sapiens	Polycomb protein EED	1:Experimental evidence at protein level	4.54	1.0000	0.9982	0.00000000000000	3	3	3	5	5	5	     0	     0	     0			
sp|O75531|BAF_HUMAN	O75531	BAF_HUMAN	BANF1	89	false	false	Homo sapiens	Barrier-to-autointegration factor	1:Experimental evidence at protein level	11.24	1.0000	0.9973	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|O75533|SF3B1_HUMAN	O75533	SF3B1_HUMAN	SF3B1	1304	false	false	Homo sapiens	Splicing factor 3B subunit 1	1:Experimental evidence at protein level	1.92	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|O75534|CSDE1_HUMAN	O75534	CSDE1_HUMAN	CSDE1	798	false	false	Homo sapiens	Cold shock domain-containing protein E1	1:Experimental evidence at protein level	2.63	1.0000	0.9986	0.00000000000000	2	2	2	4	4	4	     0	     0	     0			
sp|O75592|MYCB2_HUMAN	O75592	MYCB2_HUMAN	MYCBP2	4678	false	false	Homo sapiens	E3 ubiquitin-protein ligase MYCBP2	1:Experimental evidence at protein level	0.19	1.0000	0.9955	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O75626|PRDM1_HUMAN	O75626	PRDM1_HUMAN	PRDM1	825	false	false	Homo sapiens	PR domain zinc finger protein 1	1:Experimental evidence at protein level	2.18	1.0000	0.9972	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|O75643|U520_HUMAN	O75643	U520_HUMAN	SNRNP200	2136	false	false	Homo sapiens	U5 small nuclear ribonucleoprotein 200 kDa helicase	1:Experimental evidence at protein level	2.15	1.0000	0.9987	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|O75665|OFD1_HUMAN	O75665	OFD1_HUMAN	OFD1	1012	false	false	Homo sapiens	Centriole and centriolar satellite protein OFD1	1:Experimental evidence at protein level	2.27	1.0000	0.9982	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|O75717|WDHD1_HUMAN	O75717	WDHD1_HUMAN	WDHD1	1129	false	false	Homo sapiens	WD repeat and HMG-box DNA-binding protein 1	1:Experimental evidence at protein level	2.48	1.0000	0.9971	0.00162008910490	3	3	3	3	3	3	     0	     0	     0			
sp|O75787|RENR_HUMAN	O75787	RENR_HUMAN	ATP6AP2	350	false	false	Homo sapiens	Renin receptor	1:Experimental evidence at protein level	2.86	1.0000	0.9960	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O75794|CD123_HUMAN	O75794	CD123_HUMAN	CDC123	336	false	false	Homo sapiens	Translation initiation factor eIF2 assembly protein	1:Experimental evidence at protein level	6.85	1.0000	0.9987	0.00000000000000	5	5	5	8	8	8	     0	     0	     0	10M(15.9949)		
sp|O75821|EIF3G_HUMAN	O75821	EIF3G_HUMAN	EIF3G	320	false	false	Homo sapiens	Eukaryotic translation initiation factor 3 subunit G	1:Experimental evidence at protein level	3.44	1.0000	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O75844|FACE1_HUMAN	O75844	FACE1_HUMAN	ZMPSTE24	475	false	false	Homo sapiens	CAAX prenyl protease 1 homolog	1:Experimental evidence at protein level	1.89	1.0000	0.9952	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O75845|SC5D_HUMAN	O75845	SC5D_HUMAN	SC5D	299	false	false	Homo sapiens	Lathosterol oxidase	1:Experimental evidence at protein level	12.71	1.0000	0.9974	0.00062893081761	4	4	4	4	4	4	     0	     0	     0			
sp|O75925|PIAS1_HUMAN	O75925	PIAS1_HUMAN	PIAS1	651	false	false	Homo sapiens	E3 SUMO-protein ligase PIAS1	1:Experimental evidence at protein level	1.23	1.0000	0.9936	0.00320284697509	1	1	1	1	1	1	     0	     0	     0			
sp|O75995|SASH3_HUMAN	O75995	SASH3_HUMAN	SASH3	380	false	false	Homo sapiens	SAM and SH3 domain-containing protein 3	1:Experimental evidence at protein level	7.37	1.0000	0.9952	0.00162008910490	3	2	3	4	3	4	     0	     0	     0	7M(15.9949)		
sp|O76021|RL1D1_HUMAN	O76021	RL1D1_HUMAN	RSL1D1	490	false	false	Homo sapiens	Ribosomal L1 domain-containing protein 1	1:Experimental evidence at protein level	1.84	1.0000	0.9983	0.00000000000000	1	1	1	2	2	2	     0	     0	     0	1Q(-17.0265)		
sp|O76094|SRP72_HUMAN	O76094	SRP72_HUMAN	SRP72	671	false	false	Homo sapiens	Signal recognition particle subunit SRP72	1:Experimental evidence at protein level	1.34	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	1Q(-17.0265)		
sp|O94776|MTA2_HUMAN	O94776	MTA2_HUMAN	MTA2	668	false	false	Homo sapiens	Metastasis-associated protein MTA2	1:Experimental evidence at protein level	4.34	1.0000	0.9987	0.00000000000000	3	3	3	3	3	3	     0	     0	     0	1Q(-17.0265)		
sp|O94804|STK10_HUMAN	O94804	STK10_HUMAN	STK10	968	false	false	Homo sapiens	Serine/threonine-protein kinase 10	1:Experimental evidence at protein level	1.24	1.0000	0.9987	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|O94832|MYO1D_HUMAN	O94832	MYO1D_HUMAN	MYO1D	1006	false	false	Homo sapiens	Unconventional myosin-Id	1:Experimental evidence at protein level	1.09	1.0000	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O94864|ST65G_HUMAN	O94864	ST65G_HUMAN	SUPT7L	414	false	false	Homo sapiens	STAGA complex 65 subunit gamma	1:Experimental evidence at protein level	4.35	1.0000	0.9964	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
