Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	GRLCL_1D_ETHCD Spectral Count	GRLCL_1D_HCD Spectral Count	GRLCL_2D_ETHCD Spectral Count	GRLCL_1D_ETHCD Intensity	GRLCL_1D_HCD Intensity	GRLCL_2D_ETHCD Intensity	Indistinguishable Proteins
SPROHSA111998	SPROHSA111998	SPROHSA111998		42			SPROHSA111998	1.0000	0.9882	1	4	0	4	1	1	2	     0	     0	     0	SPROHSA111999, SPROHSA112000, SPROHSA138496, SPROHSA182451, SPROHSA182452, SPROHSA182453, SPROHSA23369, SPROHSA23370, SPROHSA293345, SPROHSA293346, SPROHSA293347, SPROHSA330129, SPROHSA330130, SPROHSA330131, SPROHSA330132	
SPROHSA112019	SPROHSA112019	SPROHSA112019		64			SPROHSA112019	1.0000	0.9963	1	9	0	9	1	4	4	     0	     0	     0	SPROHSA45160	
SPROHSA112028	SPROHSA112028	SPROHSA112028		57			SPROHSA112028	1.0000	0.9844	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA112029, SPROHSA112030, SPROHSA116654, SPROHSA116655, SPROHSA116656, SPROHSA116657, SPROHSA214723, SPROHSA214724, SPROHSA214725, SPROHSA214726, SPROHSA25464, SPROHSA25465, SPROHSA25466, SPROHSA25467, SPROHSA310310, SPROHSA310311, SPROHSA310312, SPROHSA310313, SPROHSA31353, SPROHSA31354, SPROHSA31355, SPROHSA31356, SPROHSA98860, SPROHSA98861, SPROHSA98862, SPROHSA98863	
SPROHSA112140	SPROHSA112140	SPROHSA112140		96			SPROHSA112140	1.0000	0.9982	2	7	0	7	2	5	0	     0	     0	     0	SPROHSA193317, SPROHSA209144, SPROHSA233880, SPROHSA251000, SPROHSA321050, SPROHSA328013, SPROHSA34344, SPROHSA35649, SPROHSA356871, SPROHSA357868, SPROHSA39696	
SPROHSA11229	SPROHSA11229	SPROHSA11229		75			SPROHSA11229	1.0000	0.9536	2	3	0	3	0	1	2	     0	     0	     0	SPROHSA194718, SPROHSA76535, SPROHSA89279	
SPROHSA1123	SPROHSA1123	SPROHSA1123		72			SPROHSA1123	1.0000	0.9981	1	4	0	4	0	1	3	     0	     0	     0	SPROHSA124980, SPROHSA158078, SPROHSA160274, SPROHSA160275, SPROHSA160276, SPROHSA160277, SPROHSA17281, SPROHSA176034, SPROHSA176035, SPROHSA176036, SPROHSA178442, SPROHSA178443, SPROHSA243593, SPROHSA249826, SPROHSA253759, SPROHSA268166, SPROHSA268167, SPROHSA268168, SPROHSA27152, SPROHSA27153, SPROHSA27154, SPROHSA288410, SPROHSA321250, SPROHSA372396, SPROHSA376994, SPROHSA389287, SPROHSA391620, SPROHSA43755, SPROHSA99749	
SPROHSA112302	SPROHSA112302	SPROHSA112302		91			SPROHSA112302	1.0000	0.9671	3	4	0	4	1	1	2	     0	     0	     0	SPROHSA43417	
SPROHSA112671	SPROHSA112671	SPROHSA112671		64			SPROHSA112671	1.0000	0.9987	2	4	4	4	0	4	0	     0	     0	     0		
SPROHSA112686	SPROHSA112686	SPROHSA112686		40			SPROHSA112686	1.0000	0.9941	1	5	0	5	2	1	2	     0	     0	     0	SPROHSA118997, SPROHSA157261, SPROHSA186546, SPROHSA186547, SPROHSA284031, SPROHSA284600	
SPROHSA112810	SPROHSA112810	SPROHSA112810		78			SPROHSA112810	1.0000	0.9951	1	2	0	2	0	2	0	     0	     0	     0	SPROHSA112811, SPROHSA12200, SPROHSA12201, SPROHSA141165, SPROHSA141166, SPROHSA16993, SPROHSA16994, SPROHSA16995, SPROHSA17972, SPROHSA17973, SPROHSA336342, SPROHSA336343, SPROHSA74776, SPROHSA74777	
SPROHSA112822	SPROHSA112822	SPROHSA112822		29			SPROHSA112822	1.0000	0.9745	1	4	0	4	1	3	0	     0	     0	     0	SPROHSA112823, SPROHSA131753, SPROHSA131754, SPROHSA203391, SPROHSA203392, SPROHSA280869	
SPROHSA112911	SPROHSA112911	SPROHSA112911		35			SPROHSA112911	1.0000	0.9952	2	2	0	2	0	1	1	     0	     0	     0	SPROHSA112912, SPROHSA135909, SPROHSA273757, SPROHSA273758, SPROHSA330421	
SPROHSA112953	SPROHSA112953	SPROHSA112953		98			SPROHSA112953	1.0000	0.9717	1	1	0	1	0	0	1	     0	     0	     0		
SPROHSA112990	SPROHSA112990	SPROHSA112990		92			SPROHSA112990	1.0000	0.9985	2	4	4	4	1	2	1	     0	     0	     0		
SPROHSA113013	SPROHSA113013	SPROHSA113013		81			SPROHSA113013	1.0000	0.9920	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA190207, SPROHSA244162, SPROHSA347252, SPROHSA94982	
SPROHSA113142	SPROHSA113142	SPROHSA113142		91			SPROHSA113142	1.0000	0.9990	3	11	0	11	3	5	3	     0	     0	     0	SPROHSA143651, SPROHSA143653, SPROHSA147476, SPROHSA147632, SPROHSA2195, SPROHSA233975, SPROHSA234701, SPROHSA251824, SPROHSA260355, SPROHSA2676, SPROHSA281616, SPROHSA289863, SPROHSA289864, SPROHSA346554, SPROHSA51791	
SPROHSA11330	SPROHSA11330	SPROHSA11330		94			SPROHSA11330	1.0000	0.9943	3	4	3	4	0	3	1	     0	     0	     0		
SPROHSA113419	SPROHSA113419	SPROHSA113419		76			SPROHSA113419	1.0000	0.9983	2	2	0	2	0	2	0	     0	     0	     0	SPROHSA126023	
SPROHSA113464	SPROHSA113464	SPROHSA113464		66			SPROHSA113464	1.0000	0.9884	1	6	0	6	2	2	2	     0	     0	     0	SPROHSA115280, SPROHSA124526, SPROHSA125383, SPROHSA130238, SPROHSA130239, SPROHSA133587, SPROHSA157374, SPROHSA209018, SPROHSA241222, SPROHSA289411, SPROHSA317036, SPROHSA325190, SPROHSA347723, SPROHSA348565, SPROHSA351520, SPROHSA358978, SPROHSA389449	
SPROHSA113618	SPROHSA113618	SPROHSA113618		66			SPROHSA113618	1.0000	0.9982	2	15	0	15	4	6	5	     0	     0	     0	SPROHSA135304, SPROHSA135305, SPROHSA169090, SPROHSA266252, SPROHSA275770, SPROHSA278242, SPROHSA303567, SPROHSA315042, SPROHSA317234, SPROHSA377350, SPROHSA50805	
SPROHSA113641	SPROHSA113641	SPROHSA113641		64			SPROHSA113641	1.0000	0.9990	5	9	0	9	2	7	0	     0	     0	     0	SPROHSA279302, SPROHSA380873, SPROHSA84966	
SPROHSA114117	SPROHSA114117	SPROHSA114117		79			SPROHSA114117	1.0000	0.9978	1	2	0	2	0	2	0	     0	     0	     0	SPROHSA212860, SPROHSA299140, SPROHSA41113, SPROHSA52006	
SPROHSA114225	SPROHSA114225	SPROHSA114225		47			SPROHSA114225	1.0000	0.9921	2	5	0	5	2	1	2	     0	     0	     0	SPROHSA118398, SPROHSA199529, SPROHSA21572, SPROHSA21573, SPROHSA231695, SPROHSA231696, SPROHSA235452, SPROHSA26265, SPROHSA289287, SPROHSA292620, SPROHSA29891, SPROHSA31389, SPROHSA31654, SPROHSA33069, SPROHSA354703, SPROHSA354946, SPROHSA354947, SPROHSA356949, SPROHSA360105, SPROHSA360106, SPROHSA360130, SPROHSA368448, SPROHSA45636, SPROHSA8196	
SPROHSA114234	SPROHSA114234	SPROHSA114234		99			SPROHSA114234	1.0000	0.9813	1	2	0	2	1	0	1	     0	     0	     0	SPROHSA189335, SPROHSA259690, SPROHSA3072, SPROHSA77162, SPROHSA922	
SPROHSA11429	SPROHSA11429	SPROHSA11429		89			SPROHSA11429	1.0000	0.9666	1	2	2	2	1	1	0	     0	     0	     0		
SPROHSA114304	SPROHSA114304	SPROHSA114304		55			SPROHSA114304	1.0000	0.9983	1	2	0	2	0	2	0	     0	     0	     0	SPROHSA143299, SPROHSA15067, SPROHSA157329, SPROHSA242893, SPROHSA249918, SPROHSA34613, SPROHSA41846	
SPROHSA114438	SPROHSA114438	SPROHSA114438		75			SPROHSA114438	1.0000	0.9901	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA140503, SPROHSA16066, SPROHSA201377, SPROHSA21043, SPROHSA225356, SPROHSA226477, SPROHSA227538, SPROHSA284020, SPROHSA318432, SPROHSA329236, SPROHSA335155, SPROHSA359649, SPROHSA5459, SPROHSA92902	
SPROHSA114776	SPROHSA114776	SPROHSA114776		96			SPROHSA114776	1.0000	0.9956	2	3	0	3	0	1	2	     0	     0	     0	SPROHSA17571, SPROHSA254448, SPROHSA366449	
SPROHSA11485	SPROHSA11485	SPROHSA11485		98			SPROHSA11485	1.0000	0.9989	1	5	0	5	1	2	2	     0	     0	     0	SPROHSA317082, SPROHSA321723, SPROHSA321724	
SPROHSA115011	SPROHSA115011	SPROHSA115011		68			SPROHSA115011	1.0000	0.9809	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA115012, SPROHSA186131, SPROHSA260742, SPROHSA260743	
SPROHSA115111	SPROHSA115111	SPROHSA115111		66			SPROHSA115111	1.0000	0.9820	1	3	0	3	1	0	2	     0	     0	     0	SPROHSA158855, SPROHSA158856, SPROHSA181356, SPROHSA42407	
SPROHSA115747	SPROHSA115747	SPROHSA115747		58			SPROHSA115747	1.0000	0.9652	1	4	0	4	0	1	3	     0	     0	     0	SPROHSA115748, SPROHSA115749, SPROHSA53704, SPROHSA53705, SPROHSA53706, SPROHSA53707	
SPROHSA116348	SPROHSA116348	SPROHSA116348		47			SPROHSA116348	1.0000	0.9957	3	7	0	7	0	5	2	     0	     0	     0	SPROHSA229761, SPROHSA24799, SPROHSA328273, SPROHSA86397	
SPROHSA116442	SPROHSA116442	SPROHSA116442		95			SPROHSA116442	1.0000	0.9732	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA116443, SPROHSA119519, SPROHSA126092, SPROHSA126093, SPROHSA129663, SPROHSA154817, SPROHSA329190, SPROHSA85589	
SPROHSA116960	SPROHSA116960	SPROHSA116960		66			SPROHSA116960	1.0000	0.9984	5	14	0	14	3	6	5	     0	     0	     0	SPROHSA122135, SPROHSA12587, SPROHSA129501, SPROHSA157467, SPROHSA266268, SPROHSA279084, SPROHSA301701, SPROHSA303935, SPROHSA42070	
SPROHSA117105	SPROHSA117105	SPROHSA117105		77			SPROHSA117105	1.0000	0.9952	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA174548	
SPROHSA117113	SPROHSA117113	SPROHSA117113		61			SPROHSA117113	1.0000	0.9977	5	7	0	7	0	3	4	     0	     0	     0	SPROHSA139532, SPROHSA162587, SPROHSA342008, SPROHSA349146, SPROHSA364665	
SPROHSA117173	SPROHSA117173	SPROHSA117173		65			SPROHSA117173	1.0000	0.9808	2	5	0	5	2	2	1	     0	     0	     0	SPROHSA132811, SPROHSA132812, SPROHSA132813, SPROHSA175616, SPROHSA187158, SPROHSA187159, SPROHSA240843, SPROHSA39659	
SPROHSA117174	SPROHSA117174	SPROHSA117174		95			SPROHSA117174	1.0000	0.9806	1	2	0	2	1	1	0	     0	     0	     0	SPROHSA231581, SPROHSA231595, SPROHSA387807	
SPROHSA117240	SPROHSA117240	SPROHSA117240		69			SPROHSA117240	1.0000	0.9825	2	2	0	2	0	1	1	     0	     0	     0	SPROHSA138365, SPROHSA235439, SPROHSA26371	
SPROHSA117275	SPROHSA117275	SPROHSA117275		81			SPROHSA117275	1.0000	0.9798	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA143504, SPROHSA143505, SPROHSA378570, SPROHSA378571, SPROHSA44049, SPROHSA44050	
SPROHSA117292	SPROHSA117292	SPROHSA117292		73			SPROHSA117292	1.0000	0.9952	1	2	0	2	1	0	1	     0	     0	     0	SPROHSA117293, SPROHSA147538, SPROHSA147539, SPROHSA158836, SPROHSA179963, SPROHSA179964, SPROHSA329745, SPROHSA329746	
SPROHSA117320	SPROHSA117320	SPROHSA117320		14			SPROHSA117320	1.0000	0.9891	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA152951, SPROHSA97907	
SPROHSA117327	SPROHSA117327	SPROHSA117327		100			SPROHSA117327	1.0000	0.9953	2	8	0	8	1	2	5	     0	     0	     0	SPROHSA128859, SPROHSA156093, SPROHSA26956, SPROHSA339543, SPROHSA34701, SPROHSA85420	
SPROHSA117599	SPROHSA117599	SPROHSA117599		70			SPROHSA117599	1.0000	0.9621	2	3	0	3	0	0	3	     0	     0	     0	SPROHSA215682, SPROHSA255609, SPROHSA255910, SPROHSA276068, SPROHSA369544, SPROHSA49860	
SPROHSA117612	SPROHSA117612	SPROHSA117612		87			SPROHSA117612	1.0000	0.9872	3	5	0	5	0	4	1	     0	     0	     0	SPROHSA218403, SPROHSA264554	
SPROHSA117623	SPROHSA117623	SPROHSA117623		71			SPROHSA117623	1.0000	0.9774	1	5	0	5	1	2	2	     0	     0	     0	SPROHSA120137, SPROHSA13579, SPROHSA141301, SPROHSA191759, SPROHSA217230, SPROHSA217231, SPROHSA221035, SPROHSA237813, SPROHSA23999, SPROHSA267784, SPROHSA267785	
SPROHSA117633	SPROHSA117633	SPROHSA117633		94			SPROHSA117633	1.0000	0.9990	5	12	0	12	4	8	0	     0	     0	     0	SPROHSA1922, SPROHSA223990, SPROHSA285838, SPROHSA36354	
SPROHSA117641	SPROHSA117641	SPROHSA117641		65			SPROHSA117641	1.0000	0.9986	4	12	0	12	4	5	3	     0	     0	     0	SPROHSA1937, SPROHSA201071, SPROHSA225625, SPROHSA251812, SPROHSA51724	
SPROHSA117845	SPROHSA117845	SPROHSA117845		82			SPROHSA117845	1.0000	0.9968	2	3	0	3	0	2	1	     0	     0	     0	SPROHSA241212, SPROHSA309336, SPROHSA348398	
SPROHSA118349	SPROHSA118349	SPROHSA118349		82			SPROHSA118349	1.0000	0.9947	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA202827, SPROHSA223085, SPROHSA29671	
SPROHSA118359	SPROHSA118359	SPROHSA118359		94			SPROHSA118359	1.0000	0.9958	1	4	0	4	2	2	0	     0	     0	     0	SPROHSA159140, SPROHSA170957, SPROHSA212309, SPROHSA223664	
SPROHSA118425	SPROHSA118425	SPROHSA118425		64			SPROHSA118425	1.0000	0.9588	1	3	0	3	0	1	2	     0	     0	     0	SPROHSA135287, SPROHSA250494, SPROHSA269940, SPROHSA332073, SPROHSA360516	
SPROHSA118643	SPROHSA118643	SPROHSA118643		73			SPROHSA118643	1.0000	0.9548	1	1	0	1	0	1	0	     0	     0	     0	SPROHSA18245	
SPROHSA11888	SPROHSA11888	SPROHSA11888		96			SPROHSA11888	1.0000	0.9922	3	5	0	5	0	1	4	     0	     0	     0		
SPROHSA118951	SPROHSA118951	SPROHSA118951		83			SPROHSA118951	1.0000	0.9872	1	3	0	3	0	1	2	     0	     0	     0	SPROHSA131975, SPROHSA254910, SPROHSA331121	
SPROHSA119172	SPROHSA119172	SPROHSA119172		68			SPROHSA119172	1.0000	0.9913	3	3	0	3	0	1	2	     0	     0	     0	SPROHSA188874	
SPROHSA119438	SPROHSA119438	SPROHSA119438		70			SPROHSA119438	1.0000	0.9987	1	4	0	4	0	1	3	     0	     0	     0	SPROHSA206600, SPROHSA206601, SPROHSA38430	
SPROHSA119517	SPROHSA119517	SPROHSA119517		82			SPROHSA119517	1.0000	0.9981	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA124324, SPROHSA124325, SPROHSA144027, SPROHSA144028, SPROHSA293129, SPROHSA293130	
SPROHSA119585	SPROHSA119585	SPROHSA119585		99			SPROHSA119585	1.0000	0.9939	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA235075, SPROHSA267432, SPROHSA281133, SPROHSA313452, SPROHSA317363, SPROHSA384805, SPROHSA384806	
SPROHSA119734	SPROHSA119734	SPROHSA119734		61			SPROHSA119734	1.0000	0.9956	3	8	0	8	0	2	6	     0	     0	     0	SPROHSA119735, SPROHSA18089, SPROHSA18090, SPROHSA18091, SPROHSA224597, SPROHSA245431, SPROHSA371921, SPROHSA371922, SPROHSA381736, SPROHSA73756, SPROHSA73757, SPROHSA98994	
SPROHSA119737	SPROHSA119737	SPROHSA119737		96			SPROHSA119737	1.0000	0.9990	1	6	0	6	3	1	2	     0	     0	     0	SPROHSA137077, SPROHSA157615, SPROHSA188584, SPROHSA207608, SPROHSA232712, SPROHSA240194, SPROHSA254439, SPROHSA298435, SPROHSA70552, SPROHSA8280	
SPROHSA119842	SPROHSA119842	SPROHSA119842		78			SPROHSA119842	1.0000	0.9698	1	3	0	3	0	0	3	     0	     0	     0	SPROHSA144898, SPROHSA144899, SPROHSA144900, SPROHSA165282, SPROHSA16883, SPROHSA16884, SPROHSA236572, SPROHSA236573, SPROHSA236574, SPROHSA29527, SPROHSA29528, SPROHSA32599, SPROHSA32600, SPROHSA375815, SPROHSA375816, SPROHSA375817	
SPROHSA119924	SPROHSA119924	SPROHSA119924		81			SPROHSA119924	1.0000	0.9972	2	5	0	5	3	0	2	     0	     0	     0	SPROHSA119926, SPROHSA119930, SPROHSA165049, SPROHSA165051, SPROHSA165055, SPROHSA271064, SPROHSA271067, SPROHSA291655, SPROHSA327289, SPROHSA327294, SPROHSA378109	
SPROHSA120053	SPROHSA120053	SPROHSA120053		77			SPROHSA120053	1.0000	0.9744	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA128871, SPROHSA131523, SPROHSA334910, SPROHSA346302, SPROHSA63866	
SPROHSA120071	SPROHSA120071	SPROHSA120071		75			SPROHSA120071	1.0000	0.9938	1	5	0	5	2	2	1	     0	     0	     0	SPROHSA136738, SPROHSA207038, SPROHSA29979	
SPROHSA120370	SPROHSA120370	SPROHSA120370		96			SPROHSA120370	1.0000	0.9967	4	7	0	7	1	4	2	     0	     0	     0		
SPROHSA120782	SPROHSA120782	SPROHSA120782		99			SPROHSA120782	1.0000	0.9914	2	4	0	4	0	2	2	     0	     0	     0	SPROHSA22923, SPROHSA256982, SPROHSA256983, SPROHSA281384, SPROHSA342860, SPROHSA342861, SPROHSA343026, SPROHSA377815, SPROHSA63190	
SPROHSA120920	SPROHSA120920	SPROHSA120920		46			SPROHSA120920	1.0000	0.9748	2	4	0	4	0	0	4	     0	     0	     0	SPROHSA136951, SPROHSA259211, SPROHSA2762, SPROHSA31163, SPROHSA368158	
SPROHSA120926	SPROHSA120926	SPROHSA120926		95			SPROHSA120926	1.0000	0.9990	3	32	0	32	9	18	5	     0	     0	     0	SPROHSA141776, SPROHSA20219, SPROHSA22467, SPROHSA229661, SPROHSA261663, SPROHSA266084	
SPROHSA121027	SPROHSA121027	SPROHSA121027		92			SPROHSA121027	1.0000	0.9599	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA273323, SPROHSA51246	
SPROHSA121478	SPROHSA121478	SPROHSA121478		89			SPROHSA121478	1.0000	0.9912	3	3	0	3	0	3	0	     0	     0	     0	SPROHSA128489, SPROHSA128490, SPROHSA242153, SPROHSA320164, SPROHSA349551, SPROHSA55020, SPROHSA55021, SPROHSA55022, SPROHSA55023, SPROHSA55024	
SPROHSA121523	SPROHSA121523	SPROHSA121523		89			SPROHSA121523	1.0000	0.9812	2	4	0	4	1	1	2	     0	     0	     0	SPROHSA31276, SPROHSA31277, SPROHSA345189, SPROHSA345190, SPROHSA370308, SPROHSA51106, SPROHSA51107	
SPROHSA122057	SPROHSA122057	SPROHSA122057		93			SPROHSA122057	1.0000	0.9970	5	16	0	16	2	5	9	     0	     0	     0	SPROHSA170511, SPROHSA260244, SPROHSA2669, SPROHSA32726, SPROHSA4445, SPROHSA68278, SPROHSA82511, SPROHSA95502, SPROHSA97279	
SPROHSA122622	SPROHSA122622	SPROHSA122622		69			SPROHSA122622	1.0000	0.9939	3	12	0	12	4	5	3	     0	     0	     0	SPROHSA240886, SPROHSA292453, SPROHSA368837, SPROHSA41662	
SPROHSA122744	SPROHSA122744	SPROHSA122744		77			SPROHSA122744	1.0000	0.9936	2	2	0	2	0	1	1	     0	     0	     0	SPROHSA123407, SPROHSA157722, SPROHSA302105	
SPROHSA122765	SPROHSA122765	SPROHSA122765		61			SPROHSA122765	1.0000	0.9871	1	3	0	3	0	1	2	     0	     0	     0	SPROHSA153347	
SPROHSA122855	SPROHSA122855	SPROHSA122855		81			SPROHSA122855	1.0000	0.9849	1	3	0	3	0	2	1	     0	     0	     0	SPROHSA123526, SPROHSA208026, SPROHSA302391, SPROHSA302392, SPROHSA305568, SPROHSA32339, SPROHSA352309, SPROHSA374858, SPROHSA374859, SPROHSA86805, SPROHSA86806	
SPROHSA122908	SPROHSA122908	SPROHSA122908		76			SPROHSA122908	1.0000	0.9970	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA156807, SPROHSA167594, SPROHSA167645, SPROHSA277989, SPROHSA278038, SPROHSA293533	
SPROHSA123152	SPROHSA123152	SPROHSA123152		58			SPROHSA123152	1.0000	0.9980	2	3	0	3	0	2	1	     0	     0	     0	SPROHSA224804, SPROHSA235197, SPROHSA245863, SPROHSA386263	
SPROHSA123225	SPROHSA123225	SPROHSA123225		98			SPROHSA123225	1.0000	0.9978	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA341591	
SPROHSA123321	SPROHSA123321	SPROHSA123321		92			SPROHSA123321	1.0000	0.9722	3	4	4	4	0	0	4	     0	     0	     0		
SPROHSA123694	SPROHSA123694	SPROHSA123694		96			SPROHSA123694	1.0000	0.9870	2	3	0	3	0	2	1	     0	     0	     0	SPROHSA290757	
SPROHSA124045	SPROHSA124045	SPROHSA124045		59			SPROHSA124045	1.0000	0.9883	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA16960, SPROHSA189929, SPROHSA190751, SPROHSA207212, SPROHSA227453, SPROHSA238227, SPROHSA253343, SPROHSA328068, SPROHSA339557, SPROHSA43221, SPROHSA67035, SPROHSA68268	
SPROHSA124152	SPROHSA124152	SPROHSA124152		88			SPROHSA124152	1.0000	0.9731	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA124153, SPROHSA195247, SPROHSA195248, SPROHSA195249, SPROHSA195250, SPROHSA208535, SPROHSA208536, SPROHSA291973, SPROHSA315197, SPROHSA315198, SPROHSA3314, SPROHSA3315, SPROHSA38621, SPROHSA38622, SPROHSA38623	
SPROHSA124174	SPROHSA124174	SPROHSA124174		94			SPROHSA124174	1.0000	0.9971	1	4	0	4	1	1	2	     0	     0	     0	SPROHSA126394, SPROHSA142708, SPROHSA267494, SPROHSA327420, SPROHSA329605, SPROHSA34433, SPROHSA381681, SPROHSA51493, SPROHSA63576	
SPROHSA124232	SPROHSA124232	SPROHSA124232		92			SPROHSA124232	1.0000	0.9862	1	3	0	3	2	0	1	     0	     0	     0	SPROHSA199538, SPROHSA199539	
SPROHSA124242	SPROHSA124242	SPROHSA124242		89			SPROHSA124242	1.0000	0.9769	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA124243, SPROHSA124244, SPROHSA124245, SPROHSA124246, SPROHSA20197, SPROHSA20198, SPROHSA20199, SPROHSA20200, SPROHSA20201, SPROHSA214150, SPROHSA300475, SPROHSA344455, SPROHSA344456, SPROHSA380601, SPROHSA380602	
SPROHSA12427	SPROHSA12427	SPROHSA12427		44			SPROHSA12427	1.0000	0.9777	1	4	0	4	1	2	1	     0	     0	     0	SPROHSA12586, SPROHSA129417, SPROHSA12982, SPROHSA159927, SPROHSA26487, SPROHSA337027, SPROHSA350520, SPROHSA363193	
SPROHSA124452	SPROHSA124452	SPROHSA124452		45			SPROHSA124452	1.0000	0.9512	1	2	0	2	0	2	0	     0	     0	     0	SPROHSA124453, SPROHSA124454, SPROHSA124455, SPROHSA55026, SPROHSA55027, SPROHSA55028, SPROHSA55029	
SPROHSA124600	SPROHSA124600	SPROHSA124600		58			SPROHSA124600	1.0000	0.9803	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA124601, SPROHSA124602, SPROHSA127450, SPROHSA128800, SPROHSA128801, SPROHSA193768, SPROHSA27429, SPROHSA277373, SPROHSA277374, SPROHSA280204, SPROHSA280205, SPROHSA355295, SPROHSA355296, SPROHSA365922	
SPROHSA124781	SPROHSA124781	SPROHSA124781		95			SPROHSA124781	1.0000	0.9947	2	5	0	5	1	2	2	     0	     0	     0	SPROHSA130255, SPROHSA163758, SPROHSA263529, SPROHSA330080, SPROHSA366021	
SPROHSA124938	SPROHSA124938	SPROHSA124938		77			SPROHSA124938	1.0000	0.9911	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA127006, SPROHSA172306, SPROHSA172307, SPROHSA17501, SPROHSA183454, SPROHSA263777	
SPROHSA124992	SPROHSA124992	SPROHSA124992		84			SPROHSA124992	1.0000	0.9990	4	16	0	16	4	5	7	     0	     0	     0	SPROHSA13811, SPROHSA27273, SPROHSA337618	
SPROHSA125080	SPROHSA125080	SPROHSA125080		37			SPROHSA125080	1.0000	0.9987	2	3	0	3	0	3	0	     0	     0	     0	SPROHSA125081, SPROHSA127234, SPROHSA127235, SPROHSA302193, SPROHSA337953, SPROHSA337954, contam_sp|P07339|CATD_HUMAN	
SPROHSA125254	SPROHSA125254	SPROHSA125254		45			SPROHSA125254	1.0000	0.9959	1	4	0	4	1	2	1	     0	     0	     0	SPROHSA276553	
SPROHSA12552	SPROHSA12552	SPROHSA12552		83			SPROHSA12552	1.0000	0.9975	1	2	0	2	0	0	2	     0	     0	     0	SPROHSA126942, SPROHSA126943, SPROHSA148467, SPROHSA148468, SPROHSA154257, SPROHSA154269, SPROHSA15781, SPROHSA21074, SPROHSA21075, SPROHSA212944, SPROHSA212945, SPROHSA234956, SPROHSA234957, SPROHSA249181, SPROHSA277379, SPROHSA277380, SPROHSA3600, SPROHSA3601, SPROHSA59473, SPROHSA59474, SPROHSA73683	
SPROHSA125536	SPROHSA125536	SPROHSA125536		93			SPROHSA125536	1.0000	0.9658	1	4	0	4	2	2	0	     0	     0	     0	SPROHSA160195, SPROHSA222843, SPROHSA243675	
SPROHSA125695	SPROHSA125695	SPROHSA125695		81			SPROHSA125695	1.0000	0.9900	3	4	0	4	0	0	4	     0	     0	     0	SPROHSA173183, SPROHSA42659	
SPROHSA125783	SPROHSA125783	SPROHSA125783		91			SPROHSA125783	1.0000	0.9962	1	5	0	5	1	3	1	     0	     0	     0	SPROHSA158934, SPROHSA158935, SPROHSA388068, SPROHSA388069	
SPROHSA125880	SPROHSA125880	SPROHSA125880		25			SPROHSA125880	1.0000	0.9899	1	3	0	3	1	1	1	     0	     0	     0	SPROHSA338978	
SPROHSA126109	SPROHSA126109	SPROHSA126109		72			SPROHSA126109	1.0000	0.9962	2	5	0	5	1	2	2	     0	     0	     0	SPROHSA319070, SPROHSA391657	
SPROHSA126220	SPROHSA126220	SPROHSA126220		48			SPROHSA126220	1.0000	0.9793	1	2	0	2	0	1	1	     0	     0	     0	SPROHSA38764, SPROHSA57189, SPROHSA64996	
SPROHSA126259	SPROHSA126259	SPROHSA126259		70			SPROHSA126259	1.0000	0.9971	3	9	0	9	2	4	3	     0	     0	     0	SPROHSA126260	
SPROHSA126639	SPROHSA126639	SPROHSA126639		80			SPROHSA126639	1.0000	0.9791	1	1	0	1	0	0	1	     0	     0	     0	SPROHSA82819	
SPROHSA126815	SPROHSA126815	SPROHSA126815		72			SPROHSA126815	1.0000	0.9650	1	5	0	5	1	2	2	     0	     0	     0	SPROHSA129016, SPROHSA157930, SPROHSA233973, SPROHSA302921, SPROHSA353850, SPROHSA4108, SPROHSA82171	
SPROHSA126910	SPROHSA126910	SPROHSA126910		88			SPROHSA126910	1.0000	0.9928	2	4	0	4	1	1	2	     0	     0	     0	SPROHSA18368, SPROHSA18369, SPROHSA240080, SPROHSA264473, SPROHSA274816, SPROHSA274817, SPROHSA3229, SPROHSA4112, SPROHSA4113	
SPROHSA127231	SPROHSA127231	SPROHSA127231		95			SPROHSA127231	1.0000	0.9967	2	3	0	3	0	2	1	     0	     0	     0	SPROHSA243363	
