Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O75643|U520_HUMAN	O75643	U520_HUMAN	SNRNP200	2136	false	false	Homo sapiens	U5 small nuclear ribonucleoprotein 200 kDa helicase	1:Experimental evidence at protein level	1.31	1.0000	0.9987	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|O75717|WDHD1_HUMAN	O75717	WDHD1_HUMAN	WDHD1	1129	false	false	Homo sapiens	WD repeat and HMG-box DNA-binding protein 1	1:Experimental evidence at protein level	0.80	1.0000	0.9971	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O94804|STK10_HUMAN	O94804	STK10_HUMAN	STK10	968	false	false	Homo sapiens	Serine/threonine-protein kinase 10	1:Experimental evidence at protein level	1.24	1.0000	0.9987	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|O94903|PLPHP_HUMAN	O94903	PLPHP_HUMAN	PLPBP	275	false	false	Homo sapiens	Pyridoxal phosphate homeostasis protein	1:Experimental evidence at protein level	4.36	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O94906|PRP6_HUMAN	O94906	PRP6_HUMAN	PRPF6	941	false	false	Homo sapiens	Pre-mRNA-processing factor 6	1:Experimental evidence at protein level	2.02	1.0000	0.9961	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|O94952|FBX21_HUMAN	O94952	FBX21_HUMAN	FBXO21	628	false	false	Homo sapiens	F-box only protein 21	1:Experimental evidence at protein level	1.43	1.0000	0.9920	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|O94953|KDM4B_HUMAN	O94953	KDM4B_HUMAN	KDM4B	1096	false	false	Homo sapiens	Lysine-specific demethylase 4B	1:Experimental evidence at protein level	0.82	1.0000	0.9989	0.00000000000000	1	1	1	6	6	6	     0	     0	     0	8M(15.9949)		
sp|O95140|MFN2_HUMAN	O95140	MFN2_HUMAN	MFN2	757	false	false	Homo sapiens	Mitofusin-2	1:Experimental evidence at protein level	1.19	1.0000	0.9956	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O95168|NDUB4_HUMAN	O95168	NDUB4_HUMAN	NDUFB4	129	false	false	Homo sapiens	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	1:Experimental evidence at protein level	10.85	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O95235|KI20A_HUMAN	O95235	KI20A_HUMAN	KIF20A	890	false	false	Homo sapiens	Kinesin-like protein KIF20A	1:Experimental evidence at protein level	1.12	1.0000	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O95298|NDUC2_HUMAN	O95298	NDUC2_HUMAN	NDUFC2	119	false	false	Homo sapiens	NADH dehydrogenase [ubiquinone] 1 subunit C2	1:Experimental evidence at protein level	7.56	1.0000	0.9950	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O95453|PARN_HUMAN	O95453	PARN_HUMAN	PARN	639	false	false	Homo sapiens	Poly(A)-specific ribonuclease PARN	1:Experimental evidence at protein level	1.41	1.0000	0.9980	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O95456|PSMG1_HUMAN	O95456	PSMG1_HUMAN	PSMG1	288	false	false	Homo sapiens	Proteasome assembly chaperone 1	1:Experimental evidence at protein level	6.25	1.0000	0.9954	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|O95466|FMNL1_HUMAN	O95466	FMNL1_HUMAN	FMNL1	1100	false	false	Homo sapiens	Formin-like protein 1	1:Experimental evidence at protein level	1.00	1.0000	0.9983	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O95486|SC24A_HUMAN	O95486	SC24A_HUMAN	SEC24A	1093	false	false	Homo sapiens	Protein transport protein Sec24A	1:Experimental evidence at protein level	0.82	1.0000	0.9965	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|O95563|MPC2_HUMAN	O95563	MPC2_HUMAN	MPC2	127	false	false	Homo sapiens	Mitochondrial pyruvate carrier 2	1:Experimental evidence at protein level	7.09	1.0000	0.9977	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O95602|RPA1_HUMAN	O95602	RPA1_HUMAN	POLR1A	1720	false	false	Homo sapiens	DNA-directed RNA polymerase I subunit RPA1	1:Experimental evidence at protein level	0.76	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O95758|PTBP3_HUMAN	O95758	PTBP3_HUMAN	PTBP3	552	false	false	Homo sapiens	Polypyrimidine tract-binding protein 3	1:Experimental evidence at protein level	3.44	1.0000	0.9981	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|O95785|WIZ_HUMAN	O95785	WIZ_HUMAN	WIZ	1651	false	false	Homo sapiens	Protein Wiz	1:Experimental evidence at protein level	1.09	1.0000	0.9977	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|O95793|STAU1_HUMAN	O95793	STAU1_HUMAN	STAU1	577	false	false	Homo sapiens	Double-stranded RNA-binding protein Staufen homolog 1	1:Experimental evidence at protein level	2.25	1.0000	0.9986	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O95801|CNS1_HUMAN	O95801	CNS1_HUMAN	TTC4	387	false	false	Homo sapiens	Hsp70/Hsp90 co-chaperone CNS1 homolog	1:Experimental evidence at protein level	2.33	1.0000	0.9914	0.00367985280589	1	1	1	1	1	1	     0	     0	     0			
sp|O95831|AIFM1_HUMAN	O95831	AIFM1_HUMAN	AIFM1	613	false	false	Homo sapiens	Apoptosis-inducing factor 1, mitochondrial	1:Experimental evidence at protein level	2.77	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O95983|MBD3_HUMAN	O95983	MBD3_HUMAN	MBD3	291	false	false	Homo sapiens	Methyl-CpG-binding domain protein 3	1:Experimental evidence at protein level	3.09	1.0000	0.9975	0.00062893081761	1	0	1	1	0	1	     0	     0	     0			sp|Q9UBB5|MBD2_HUMAN
sp|O95997|PTTG1_HUMAN	O95997	PTTG1_HUMAN	PTTG1	202	false	false	Homo sapiens	Securin	1:Experimental evidence at protein level	4.95	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O96006|ZBED1_HUMAN	O96006	ZBED1_HUMAN	ZBED1	694	false	false	Homo sapiens	E3 SUMO-protein ligase ZBED1	1:Experimental evidence at protein level	1.73	1.0000	0.9986	0.00000000000000	1	1	1	3	3	3	     0	     0	     0			
sp|O96009|NAPSA_HUMAN	O96009	NAPSA_HUMAN	NAPSA	420	false	false	Homo sapiens	Napsin-A	1:Experimental evidence at protein level	2.38	1.0000	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	false	false	Homo sapiens	L-lactate dehydrogenase A chain	1:Experimental evidence at protein level	2.71	1.0000	0.9976	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	1Q(-17.0265)		
sp|P00403|COX2_HUMAN	P00403	COX2_HUMAN	MT-CO2	227	false	false	Homo sapiens	Cytochrome c oxidase subunit 2	1:Experimental evidence at protein level	13.22	1.0000	0.9961	0.00162008910490	3	3	3	4	4	4	     0	     0	     0	9M(15.9949)		
sp|P00491|PNPH_HUMAN	P00491	PNPH_HUMAN	PNP	289	false	false	Homo sapiens	Purine nucleoside phosphorylase	1:Experimental evidence at protein level	3.81	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	false	false	Homo sapiens	Phosphoglycerate kinase 1	1:Experimental evidence at protein level	8.39	1.0000	0.9989	0.00000000000000	3	2	3	4	2	4	     0	     0	     0			
sp|P00973|OAS1_HUMAN	P00973	OAS1_HUMAN	OAS1	400	false	false	Homo sapiens	2'-5'-oligoadenylate synthase 1	1:Experimental evidence at protein level	4.75	1.0000	0.9985	0.00000000000000	2	2	2	4	4	4	     0	     0	     0			
sp|P01106|MYC_HUMAN	P01106	MYC_HUMAN	MYC	454	false	false	Homo sapiens	Myc proto-oncogene protein	1:Experimental evidence at protein level	5.95	1.0000	0.9988	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P01374|TNFB_HUMAN	P01374	TNFB_HUMAN	LTA	205	false	false	Homo sapiens	Lymphotoxin-alpha	1:Experimental evidence at protein level	5.37	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01591|IGJ_HUMAN	P01591	IGJ_HUMAN	JCHAIN	159	false	false	Homo sapiens	Immunoglobulin J chain	1:Experimental evidence at protein level	5.66	1.0000	0.9984	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P01834|IGKC_HUMAN	P01834	IGKC_HUMAN	IGKC	107	false	false	Homo sapiens	Immunoglobulin kappa constant	1:Experimental evidence at protein level	17.76	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P01857|IGHG1_HUMAN	P01857	IGHG1_HUMAN	IGHG1	399	false	false	Homo sapiens	Immunoglobulin heavy constant gamma 1	1:Experimental evidence at protein level	2.26	1.0000	0.9971	0.00162008910490	1	0	1	3	0	3	     0	     0	     0			sp|P01859|IGHG2_HUMAN
sp|P01889|HLAB_HUMAN	P01889	HLAB_HUMAN	HLA-B	362	false	false	Homo sapiens	HLA class I histocompatibility antigen, B alpha chain	1:Experimental evidence at protein level	14.92	1.0000	0.9989	0.00000000000000	6	3	6	6	3	6	     0	     0	     0	3M(15.9949)		
sp|P01903|DRA_HUMAN	P01903	DRA_HUMAN	HLA-DRA	254	false	false	Homo sapiens	HLA class II histocompatibility antigen, DR alpha chain	1:Experimental evidence at protein level	9.45	1.0000	0.9988	0.00000000000000	3	3	3	5	5	5	     0	     0	     0			
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	false	false	Homo sapiens	Albumin	1:Experimental evidence at protein level	2.79	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P02786|TFR1_HUMAN	P02786	TFR1_HUMAN	TFRC	760	false	false	Homo sapiens	Transferrin receptor protein 1	1:Experimental evidence at protein level	1.84	1.0000	0.9976	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P04183|KITH_HUMAN	P04183	KITH_HUMAN	TK1	234	false	false	Homo sapiens	Thymidine kinase, cytosolic	1:Experimental evidence at protein level	3.85	1.0000	0.9940	0.00293255131965	1	1	1	1	1	1	     0	     0	     0			
sp|P04233|HG2A_HUMAN	P04233	HG2A_HUMAN	CD74	296	false	false	Homo sapiens	HLA class II histocompatibility antigen gamma chain	1:Experimental evidence at protein level	7.77	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	11M(15.9949), 13M(15.9949)		
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	false	false	Homo sapiens	Glyceraldehyde-3-phosphate dehydrogenase	1:Experimental evidence at protein level	11.34	1.0000	0.9990	0.00000000000000	7	7	7	7	7	7	     0	     0	     0			
sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	365	false	false	Homo sapiens	HLA class I histocompatibility antigen, A alpha chain	1:Experimental evidence at protein level	9.04	1.0000	0.9989	0.00000000000000	5	2	2	5	2	2	     0	     0	     0			
sp|P04637|P53_HUMAN	P04637	P53_HUMAN	TP53	393	false	false	Homo sapiens	Cellular tumor antigen p53	1:Experimental evidence at protein level	2.29	1.0000	0.9982	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P04818|TYSY_HUMAN	P04818	TYSY_HUMAN	TYMS	313	false	false	Homo sapiens	Thymidylate synthase	1:Experimental evidence at protein level	5.75	1.0000	0.9976	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P04844|RPN2_HUMAN	P04844	RPN2_HUMAN	RPN2	631	false	false	Homo sapiens	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	1:Experimental evidence at protein level	3.49	1.0000	0.9985	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|P05023|AT1A1_HUMAN	P05023	AT1A1_HUMAN	ATP1A1	1023	false	false	Homo sapiens	Sodium/potassium-transporting ATPase subunit alpha-1	1:Experimental evidence at protein level	0.88	1.0000	0.9987	0.00000000000000	1	0	1	3	0	3	     0	     0	     0	7C(119.0041)		sp|P50993|AT1A2_HUMAN
sp|P05107|ITB2_HUMAN	P05107	ITB2_HUMAN	ITGB2	769	false	false	Homo sapiens	Integrin beta-2	1:Experimental evidence at protein level	1.17	1.0000	0.9974	0.00062893081761	1	0	0	1	0	0	     0	     0	     0			
sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	93	false	false	Homo sapiens	Protein S100-A8	1:Experimental evidence at protein level	36.56	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	     0	     0	     0	6M(15.9949)		
sp|P05161|ISG15_HUMAN	P05161	ISG15_HUMAN	ISG15	165	false	false	Homo sapiens	Ubiquitin-like protein ISG15	1:Experimental evidence at protein level	5.45	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P05362|ICAM1_HUMAN	P05362	ICAM1_HUMAN	ICAM1	532	false	false	Homo sapiens	Intercellular adhesion molecule 1	1:Experimental evidence at protein level	2.63	1.0000	0.9971	0.00162008910490	2	2	2	2	2	2	     0	     0	     0			
sp|P06239|LCK_HUMAN	P06239	LCK_HUMAN	LCK	509	false	false	Homo sapiens	Tyrosine-protein kinase Lck	1:Experimental evidence at protein level	4.13	1.0000	0.9982	0.00000000000000	2	1	1	3	1	1	     0	     0	     0			
sp|P06493|CDK1_HUMAN	P06493	CDK1_HUMAN	CDK1	297	false	false	Homo sapiens	Cyclin-dependent kinase 1	1:Experimental evidence at protein level	5.72	1.0000	0.9969	0.00162008910490	2	1	1	3	1	1	     0	     0	     0			
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	false	false	Homo sapiens	Alpha-enolase	1:Experimental evidence at protein level	2.07	1.0000	0.9937	0.00320284697509	1	1	1	1	1	1	     0	     0	     0			
sp|P06865|HEXA_HUMAN	P06865	HEXA_HUMAN	HEXA	529	false	false	Homo sapiens	Beta-hexosaminidase subunit alpha	1:Experimental evidence at protein level	2.08	1.0000	0.9946	0.00265251989390	1	1	1	1	1	1	     0	     0	     0			
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	false	false	Homo sapiens	Tubulin beta chain	1:Experimental evidence at protein level	2.93	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P07814|SYEP_HUMAN	P07814	SYEP_HUMAN	EPRS1	1512	false	false	Homo sapiens	Bifunctional glutamate/proline--tRNA ligase	1:Experimental evidence at protein level	2.18	1.0000	0.9988	0.00000000000000	3	3	3	5	5	5	     0	     0	     0			
sp|P07900|HS90A_HUMAN	P07900	HS90A_HUMAN	HSP90AA1	732	false	false	Homo sapiens	Heat shock protein HSP 90-alpha	1:Experimental evidence at protein level	1.37	1.0000	0.9983	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
sp|P07948|LYN_HUMAN	P07948	LYN_HUMAN	LYN	512	false	false	Homo sapiens	Tyrosine-protein kinase Lyn	1:Experimental evidence at protein level	4.69	1.0000	0.9990	0.00000000000000	2	1	2	4	2	4	     0	     0	     0			
sp|P08133|ANXA6_HUMAN	P08133	ANXA6_HUMAN	ANXA6	673	false	false	Homo sapiens	Annexin A6	1:Experimental evidence at protein level	1.63	1.0000	0.9975	0.00062893081761	1	1	1	1	1	1	     0	     0	     0			
sp|P08238|HS90B_HUMAN	P08238	HS90B_HUMAN	HSP90AB1	724	false	false	Homo sapiens	Heat shock protein HSP 90-beta	1:Experimental evidence at protein level	2.35	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
sp|P08670|VIME_HUMAN	P08670	VIME_HUMAN	VIM	466	false	false	Homo sapiens	Vimentin	1:Experimental evidence at protein level	4.51	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P08708|RS17_HUMAN	P08708	RS17_HUMAN	RPS17	135	false	false	Homo sapiens	Small ribosomal subunit protein eS17	1:Experimental evidence at protein level	13.33	1.0000	0.9990	0.00000000000000	1	1	1	9	9	9	     0	     0	     0	1Q(-17.0265), 9M(15.9949)		
sp|P09651|ROA1_HUMAN	P09651	ROA1_HUMAN	HNRNPA1	372	false	false	Homo sapiens	Heterogeneous nuclear ribonucleoprotein A1	1:Experimental evidence at protein level	2.69	1.0000	0.9990	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			
sp|P09669|COX6C_HUMAN	P09669	COX6C_HUMAN	COX6C	75	false	false	Homo sapiens	Cytochrome c oxidase subunit 6C	1:Experimental evidence at protein level	24.00	1.0000	0.9979	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P09874|PARP1_HUMAN	P09874	PARP1_HUMAN	PARP1	1014	false	false	Homo sapiens	Poly [ADP-ribose] polymerase 1	1:Experimental evidence at protein level	2.27	1.0000	0.9986	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P09884|DPOLA_HUMAN	P09884	DPOLA_HUMAN	POLA1	1462	false	false	Homo sapiens	DNA polymerase alpha catalytic subunit	1:Experimental evidence at protein level	0.62	1.0000	0.9904	0.00394417475728	1	1	1	1	1	1	     0	     0	     0			
sp|P09913|IFIT2_HUMAN	P09913	IFIT2_HUMAN	IFIT2	472	false	false	Homo sapiens	Interferon-induced protein with tetratricopeptide repeats 2	1:Experimental evidence at protein level	2.33	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P09914|IFIT1_HUMAN	P09914	IFIT1_HUMAN	IFIT1	478	false	false	Homo sapiens	Antiviral innate immune response effector IFIT1	1:Experimental evidence at protein level	1.88	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P0C0S5|H2AZ_HUMAN	P0C0S5	H2AZ_HUMAN	H2AZ1	128	false	false	Homo sapiens	Histone H2A.Z	1:Experimental evidence at protein level	16.41	1.0000	0.9988	0.00000000000000	2	0	2	3	0	3	     0	     0	     0	1Q(-17.0265)		sp|Q71UI9|H2AV_HUMAN
sp|P10155|RO60_HUMAN	P10155	RO60_HUMAN	RO60	538	false	false	Homo sapiens	RNA-binding protein RO60	1:Experimental evidence at protein level	2.04	1.0000	0.9987	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P10242|MYB_HUMAN	P10242	MYB_HUMAN	MYB	640	false	false	Homo sapiens	Transcriptional activator Myb	1:Experimental evidence at protein level	1.41	1.0000	0.9972	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P10321|HLAC_HUMAN	P10321	HLAC_HUMAN	HLA-C	366	false	false	Homo sapiens	HLA class I histocompatibility antigen, C alpha chain	1:Experimental evidence at protein level	14.48	1.0000	0.9987	0.00000000000000	7	2	4	7	2	4	     0	     0	     0	4M(15.9949)		
sp|P10412|H14_HUMAN	P10412	H14_HUMAN	H1-4	219	false	false	Homo sapiens	Histone H1.4	1:Experimental evidence at protein level	5.02	1.0000	0.9990	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			
sp|P10619|PPGB_HUMAN	P10619	PPGB_HUMAN	CTSA	480	false	false	Homo sapiens	Lysosomal protective protein	1:Experimental evidence at protein level	1.88	1.0000	0.9973	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P10644|KAP0_HUMAN	P10644	KAP0_HUMAN	PRKAR1A	381	false	false	Homo sapiens	cAMP-dependent protein kinase type I-alpha regulatory subunit	1:Experimental evidence at protein level	2.36	1.0000	0.9983	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
sp|P10809|CH60_HUMAN	P10809	CH60_HUMAN	HSPD1	573	false	false	Homo sapiens	60 kDa heat shock protein, mitochondrial	1:Experimental evidence at protein level	3.66	1.0000	0.9990	0.00000000000000	2	2	2	4	4	4	     0	     0	     0	14M(15.9949), 15M(15.9949)		
sp|P11021|BIP_HUMAN	P11021	BIP_HUMAN	HSPA5	654	false	false	Homo sapiens	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	3.36	1.0000	0.9984	0.00000000000000	2	1	1	3	2	2	     0	     0	     0			
sp|P11142|HSP7C_HUMAN	P11142	HSP7C_HUMAN	HSPA8	646	false	false	Homo sapiens	Heat shock cognate 71 kDa protein	1:Experimental evidence at protein level	3.25	1.0000	0.9988	0.00000000000000	2	1	2	3	2	3	     0	     0	     0			
sp|P11309|PIM1_HUMAN	P11309	PIM1_HUMAN	PIM1	313	false	false	Homo sapiens	Serine/threonine-protein kinase pim-1	1:Experimental evidence at protein level	3.19	1.0000	0.9895	0.00444839857651	1	0	0	1	0	0	     0	     0	     0			
sp|P11717|MPRI_HUMAN	P11717	MPRI_HUMAN	IGF2R	2491	false	false	Homo sapiens	Cation-independent mannose-6-phosphate receptor	1:Experimental evidence at protein level	0.44	1.0000	0.9985	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P11926|DCOR_HUMAN	P11926	DCOR_HUMAN	ODC1	461	false	false	Homo sapiens	Ornithine decarboxylase	1:Experimental evidence at protein level	1.95	1.0000	0.9981	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P12004|PCNA_HUMAN	P12004	PCNA_HUMAN	PCNA	261	false	false	Homo sapiens	DNA sliding clamp PCNA	1:Experimental evidence at protein level	7.28	1.0000	0.9989	0.00000000000000	2	2	2	5	5	5	     0	     0	     0	4M(15.9949)		
sp|P12074|CX6A1_HUMAN	P12074	CX6A1_HUMAN	COX6A1	109	false	false	Homo sapiens	Cytochrome c oxidase subunit 6A1, mitochondrial	1:Experimental evidence at protein level	18.35	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	     0	     0	     0	13M(15.9949)		
sp|P12755|SKI_HUMAN	P12755	SKI_HUMAN	SKI	728	false	false	Homo sapiens	Ski oncogene	1:Experimental evidence at protein level	1.24	1.0000	0.9961	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P12931|SRC_HUMAN	P12931	SRC_HUMAN	SRC	536	false	false	Homo sapiens	Proto-oncogene tyrosine-protein kinase Src	1:Experimental evidence at protein level	1.68	1.0000	0.9988	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
sp|P13010|XRCC5_HUMAN	P13010	XRCC5_HUMAN	XRCC5	732	false	false	Homo sapiens	DNA repair protein Ku80	1:Experimental evidence at protein level	2.87	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P13073|COX41_HUMAN	P13073	COX41_HUMAN	COX4I1	169	false	false	Homo sapiens	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	1:Experimental evidence at protein level	5.92	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	1Q(-17.0265)		
sp|P13639|EF2_HUMAN	P13639	EF2_HUMAN	EEF2	858	false	false	Homo sapiens	Elongation factor 2	1:Experimental evidence at protein level	6.76	1.0000	0.9989	0.00000000000000	6	6	6	6	6	6	     0	     0	     0	9M(15.9949)		
sp|P13693|TCTP_HUMAN	P13693	TCTP_HUMAN	TPT1	172	false	false	Homo sapiens	Translationally-controlled tumor protein	1:Experimental evidence at protein level	6.40	1.0000	0.9975	0.00062893081761	1	0	1	1	0	1	     0	     0	     0			
sp|P13747|HLAE_HUMAN	P13747	HLAE_HUMAN	HLA-E	358	false	false	Homo sapiens	HLA class I histocompatibility antigen, alpha chain E	1:Experimental evidence at protein level	3.63	1.0000	0.9908	0.00367985280589	2	0	0	2	0	0	     0	     0	     0			
sp|P13798|ACPH_HUMAN	P13798	ACPH_HUMAN	APEH	732	false	false	Homo sapiens	Acylamino-acid-releasing enzyme	1:Experimental evidence at protein level	2.87	1.0000	0.9977	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P13804|ETFA_HUMAN	P13804	ETFA_HUMAN	ETFA	333	false	false	Homo sapiens	Electron transfer flavoprotein subunit alpha, mitochondrial	1:Experimental evidence at protein level	4.20	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P13807|GYS1_HUMAN	P13807	GYS1_HUMAN	GYS1	737	false	false	Homo sapiens	Glycogen [starch] synthase, muscle	1:Experimental evidence at protein level	1.22	1.0000	0.9970	0.00162008910490	1	1	1	1	1	1	     0	     0	     0			
sp|P14598|NCF1_HUMAN	P14598	NCF1_HUMAN	NCF1	390	false	false	Homo sapiens	Neutrophil cytosol factor 1	1:Experimental evidence at protein level	2.56	1.0000	0.9982	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
